Order ID,Order Date,Year,MONTH,Day,MonthName,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Product Sub Category,Product Category,Region,Country
17769,8/26/2017,2017,8,26,Aug,9,3589,3543,-47,Store,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Japan
17770,8/28/2018,2018,8,28,Aug,18,176,180,4,Store,Contoso DVD 38 DVD Storage Binder E25 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
17771,4/7/2017,2017,4,7,Apr,52,4521,10360,5840,Catalog,A. Datum Rangefinder Digital Camera X200 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
17772,4/14/2017,2017,4,14,Apr,13,782,4267,3485,Store,Contoso SLR Camera M144 Gold,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,India
17773,2/4/2019,2019,2,4,Feb,18,62,168,107,Store,Contoso Power Inverter - DC to AC power inverter E900 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Greece
17774,8/7/2018,2018,8,7,Aug,18,324,5904,5581,Store,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
17776,11/22/2016,2016,11,22,Nov,10,78,299,222,Reseller,Contoso USB 2.0 Dock Station docking station M800 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,France
17777,12/26/2016,2016,12,26,Dec,6,259,414,156,Store,Proseware CRT19 E201 Black,"Proseware, Inc.",Monitors,Computers,North America,United States
17779,3/16/2017,2017,3,16,Mar,5,53,71,19,Store,Contoso Phone with Memory Dialing-single line E88 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
17780,1/11/2019,2019,1,11,Jan,18,60,374,314,Reseller,Contoso Wireless Laser Mouse E50 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,France
17781,4/3/2019,2019,4,3,Apr,6,1474,16965,15492,Store,"Adventure Works 52"" LCD HDTV X590 Brown",Adventure Works,Televisions,TV and Video,Asia,Syria
17782,1/11/2018,2018,1,11,Jan,12,887,8319,7432,Online,Litware Home Theater System 5.1 Channel M511 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,United States
17783,6/2/2016,2016,6,2,Jun,9,3313,3776,463,Online,Contoso Home Theater System 5.1 Channel M1500 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
17784,3/20/2017,2017,3,20,Mar,10,8,6550,6543,Store,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
17785,3/7/2017,2017,3,7,Mar,4,54,72,19,Store,Contoso General Carrying Case E304 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,France
17786,3/7/2018,2018,3,7,Mar,10,470,500,31,Store,Contoso Bluetooth Notebook Mouse E70 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
17787,8/25/2016,2016,8,25,Aug,24,3668,8018,4351,Online,"A. Datum SLR Camera 35"" M358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Germany
17788,9/1/2016,2016,9,1,Sep,6,730,774,45,Online,Proseware LCD17W E202 Black,"Proseware, Inc.",Monitors,Computers,Europe,Germany
17789,10/7/2016,2016,10,7,Oct,10,14,230,217,Store,Contoso Expandable Cordless Phone System M008 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
17792,12/31/2017,2017,12,31,Dec,12,619,5184,4566,Store,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Taiwan
17795,3/23/2019,2019,3,23,Mar,10,2357,4990,2634,Reseller,WWI Projector 480p DLP12 Black,Wide World Importers,Projectors & Screens,Computers,Asia,China
17797,5/5/2018,2018,5,5,May,26,3307,6640,3333,Online,Litware Home Theater System 2.1 Channel E211 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,United States
17798,1/13/2017,2017,1,13,Jan,12,2590,4048,1458,Store,Contoso SLR Camera M145 Blue,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,United States
17799,12/4/2016,2016,12,4,Dec,12,22,197,175,Store,Contoso Notebook Peripheral Kit M69 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
17800,11/26/2016,2016,11,26,Nov,10,1788,2900,1112,Store,SV DVD 15-Inch Player Portable L200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
17804,6/2/2017,2017,6,2,Jun,9,639,1424,786,Store,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17805,9/15/2016,2016,9,15,Sep,6,735,1080,346,Store,Fabrikam Social Videographer 1'' 25mm E400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,United Kingdom
17806,12/22/2016,2016,12,22,Dec,6,179,314,135,Store,SV 2GB Laptop memory E800 White,Southridge Video,Computers Accessories,Computers,North America,United States
17808,5/22/2017,2017,5,22,May,6,430,592,163,Catalog,Proseware Photo Inkjet Printer E290 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17809,9/6/2017,2017,9,6,Sep,18,742,4559,3818,Reseller,Proseware LCD20 M200 White,"Proseware, Inc.",Monitors,Computers,Asia,China
17814,10/3/2016,2016,10,3,Oct,10,4,130,127,Online,Contoso Optical Wheel OEM PS/2 Mouse E60 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Germany
17815,2/5/2017,2017,2,5,Feb,12,23,366,344,Store,Contoso Integrated Business Phone L08 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
17816,2/23/2017,2017,2,23,Feb,6,3,75,72,Store,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
17818,9/24/2017,2017,9,24,Sep,9,376,837,462,Store,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Computers Accessories,Computers,Asia,Thailand
17819,9/26/2018,2018,9,26,Sep,20,808,1980,1173,Store,Proseware LCD17 E200 White,"Proseware, Inc.",Monitors,Computers,North America,United States
17820,8/26/2018,2018,8,26,Aug,9,2069,5391,3323,Store,Adventure Works Laptop16 M1601 Red,Adventure Works,Laptops,Computers,North America,United States
17821,7/5/2017,2017,7,5,Jul,9,250,292,43,Store,Contoso Private Branch Exchange M88 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,United Kingdom
17822,8/10/2017,2017,8,10,Aug,9,227,960,734,Store,Proseware Screen 80in E1010 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,India
17824,9/17/2016,2016,9,17,Sep,10,523,2090,1568,Store,Proseware High Speed Laser M2000 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17827,7/6/2017,2017,7,6,Jul,180,87,853,767,Online,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,United States
17830,4/27/2017,2017,4,27,Apr,13,514,5409,4896,Store,"Fabrikam SLR Camera 35"" X358 Silver Grey","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
17831,3/29/2019,2019,3,29,Mar,10,2087,3390,1304,Online,Contoso Home Theater System 5.1 Channel M1520 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Asia,China
17833,7/30/2016,2016,7,30,Jul,9,2042,2709,668,Reseller,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,China
17834,8/9/2018,2018,8,9,Aug,9,2215,4392,2177,Store,WWI Projector 480p DLP12 Black,Wide World Importers,Projectors & Screens,Computers,North America,United States
17835,10/14/2016,2016,10,14,Oct,12,273,526,254,Store,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,China
17836,5/28/2017,2017,5,28,May,13,256,314,58,Reseller,Contoso USB Cable M250 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,China
17839,4/20/2019,2019,4,20,Apr,26,7654,12625,4972,Online,SV Car Video LCD7W M7080 Silver,Southridge Video,Car Video,TV and Video,Asia,China
17840,2/23/2019,2019,2,23,Feb,18,3241,3309,69,Online,Fabrikam Social Videographer 1'' 25mm E400 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Germany
17841,2/25/2017,2017,2,25,Feb,24,2796,9153,6357,Catalog,Adventure Works Laptop12 M1201 Red,Adventure Works,Laptops,Computers,North America,United States
17843,8/3/2017,2017,8,3,Aug,9,1463,2377,915,Store,The Phone Company Smart phones Unlocked M300 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
17844,7/18/2018,2018,7,18,Jul,18,4716,41081,36366,Catalog,Contoso Projector 1080p X980 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
17845,5/5/2017,2017,5,5,May,12,118,235,117,Reseller,Contoso Wireless Laser Mouse E50 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
17846,10/9/2018,2018,10,9,Oct,10,52,3380,3329,Store,"A. Datum SLR Camera 35"" M358 Pink",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
17847,12/29/2018,2018,12,29,Dec,24,509,1200,692,Store,Contoso Bluetooth Notebook Mouse E70 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Canada
17848,4/10/2018,2018,4,10,Apr,13,1466,3733,2267,Store,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,United States
17849,7/31/2017,2017,7,31,Jul,9,54,368,314,Online,SV Keyboard E90 Silver,Southridge Video,Computers Accessories,Computers,Asia,China
17851,11/9/2016,2016,11,9,Nov,10,2941,3190,250,Store,SV Car Video TFT7 M7002 Black,Southridge Video,Car Video,TV and Video,North America,United States
17852,11/18/2018,2018,11,18,Nov,20,754,1580,827,Store,Proseware Laser Jet Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17854,6/10/2016,2016,6,10,Jun,8,1728,3893,2165,Store,Proseware Projector 480p DLP12 Black,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Poland
17855,6/21/2016,2016,6,21,Jun,6,489,1282,794,Store,SV Car Video AM/FM E1001 Brown,Southridge Video,Car Video,TV and Video,Asia,Turkmenistan
17857,8/6/2018,2018,8,6,Aug,9,1121,2033,913,Store,A. Datum Full Frame Digital Camera X300 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
17858,9/20/2016,2016,9,20,Sep,4,210,637,428,Store,Contoso Home Theater System 2.1 Channel E1220 White,"Contoso, Ltd",Home Theater System,TV and Video,Asia,China
17859,11/10/2016,2016,11,10,Nov,10,4435,5000,566,Store,SV Car Video LCD7W M7080 Black,Southridge Video,Car Video,TV and Video,Europe,United Kingdom
17860,10/26/2017,2017,10,26,Oct,10,2575,9990,7416,Store,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
17861,9/17/2018,2018,9,17,Sep,480,1340,4796,3456,Store,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Portugal
17862,3/19/2018,2018,3,19,Mar,10,119,1480,1362,Catalog,A. Datum Slim Digital Camera M180 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
17863,6/16/2016,2016,6,16,Jun,9,614,3532,2919,Online,Contoso Home Theater System 5.1 Channel M1530 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
17865,8/23/2017,2017,8,23,Aug,9,71,125,55,Store,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
17866,5/23/2017,2017,5,23,May,13,860,3906,3047,Store,The Phone Company PDA Wifi 3.7-inch M250 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
17867,5/7/2017,2017,5,7,May,6,478,810,333,Store,WWI 1GB Pulse Smart pen E50 Silver,Wide World Importers,Recording Pen,Audio,North America,United States
17869,7/11/2018,2018,7,11,Jul,18,14,18,4,Store,SV USB Data Cable E600 Pink,Southridge Video,Computers Accessories,Computers,North America,United States
17871,11/9/2016,2016,11,9,Nov,10,849,2810,1962,Store,A. Datum Consumer Digital Camera E100 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Canada
17872,1/14/2017,2017,1,14,Jan,9,188,321,133,Store,Contoso Expandable 3-Handset Cordless Phone System M204 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Russia
17873,6/1/2017,2017,6,1,Jun,8,636,3228,2593,Store,"Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Denmark
17874,1/24/2018,2018,1,24,Jan,12,51,383,333,Store,Contoso Private Branch Exchange M88 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
17876,12/16/2017,2017,12,16,Dec,24,2942,4446,1505,Catalog,Contoso Screen 100in E010 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
17878,6/18/2016,2016,6,18,Jun,13,13,284,272,Reseller,Contoso DVD 60 DVD Storage Binder L20 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,China
17881,10/4/2016,2016,10,4,Oct,10,1282,1600,319,Store,Contoso DVD 9-Inch Player Portable M300 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
17882,4/16/2017,2017,4,16,Apr,12,261,1782,1522,Online,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
17883,11/17/2018,2018,11,17,Nov,10,362,3500,3138,Store,"Adventure Works 20"" LCD HDTV M120 Silver",Adventure Works,Televisions,TV and Video,North America,Canada
17884,1/21/2019,2019,1,21,Jan,10,1576,3320,1745,Reseller,Fabrikam SLR Camera M148 Gold,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,China
17885,8/12/2018,2018,8,12,Aug,24,868,950,82,Online,Contoso Dual USB Power Adapter - power adapter E300 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Germany
17887,11/27/2017,2017,11,27,Nov,10,293,2990,2698,Catalog,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
17889,12/29/2018,2018,12,29,Dec,12,614,6137,5523,Store,Contoso Home Theater System 5.1 Channel M1540 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
17890,3/5/2019,2019,3,5,Mar,10,3197,5290,2094,Store,Contoso Home Theater System 5.1 Channel M1540 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
17891,2/2/2018,2018,2,2,Feb,10,4639,5990,1352,Online,Litware Home Theater System 5.1 Channel M514 Brown,"Litware, Inc.",Home Theater System,TV and Video,Asia,China
17893,2/13/2018,2018,2,13,Feb,12,375,933,558,Store,Proseware Fax Machine E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Canada
17894,7/1/2016,2016,7,1,Jul,9,32,205,174,Store,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
17895,7/2/2017,2017,7,2,Jul,9,2197,2430,233,Online,Litware Home Theater System 2.1 Channel E211 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,United States
17896,10/21/2016,2016,10,21,Oct,10,716,1360,645,Reseller,Proseware All-In-One Photo Printer M200 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17898,3/5/2017,2017,3,5,Mar,10,2986,6550,3565,Store,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
17899,5/15/2017,2017,5,15,May,6,951,1105,154,Store,Contoso Home Theater System 2.1 Channel E1220 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Asia,India
17900,5/8/2018,2018,5,8,May,13,946,3315,2370,Store,Contoso 32GB Video MP3 Player M3200 Orange,"Contoso, Ltd",MP4&MP3,Audio,Asia,Australia
17901,3/16/2018,2018,3,16,Mar,10,2109,3600,1492,Store,Contoso Home Theater System 2.1 Channel M1230 White,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Australia
17902,8/29/2017,2017,8,29,Aug,9,233,2247,2015,Online,Contoso Screen 106in M060 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
17903,9/29/2016,2016,9,29,Sep,10,3805,9990,6186,Store,Contoso Projector 720p M621 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
17905,11/21/2017,2017,11,21,Nov,10,241,470,229,Online,Contoso In front of Centrex L15 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
17906,1/9/2019,2019,1,9,Jan,20,637,1000,364,Store,Contoso Bluetooth Notebook Mouse E70 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Singapore
17908,2/21/2018,2018,2,21,Feb,12,143,348,206,Reseller,Contoso Hybrid system M60 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
17910,7/29/2017,2017,7,29,Jul,18,2828,11441,8614,Online,Contoso SLR Camera X144 Silver Grey,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,China
17913,12/21/2016,2016,12,21,Dec,12,1836,3228,1393,Reseller,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,China
17915,11/21/2018,2018,11,21,Nov,10,923,3990,3068,Store,Contoso Home Theater System 5.1 Channel M1530 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
17916,5/10/2019,2019,5,10,May,26,171,1332,1162,Store,Contoso Digital Cameras Lightweight Tripod E316 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Japan
17917,2/7/2018,2018,2,7,Feb,12,362,2376,2015,Online,A. Datum Point Shoot Digital Camera M500 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
17919,8/25/2016,2016,8,25,Aug,4,44,377,334,Store,Proseware LCD15 E103 Black,"Proseware, Inc.",Monitors,Computers,North America,United States
17920,8/22/2017,2017,8,22,Aug,9,232,615,383,Store,SV 8xDVD E100 Silver,Southridge Video,VCD & DVD,TV and Video,North America,United States
17921,1/25/2019,2019,1,25,Jan,12,988,1555,568,Store,Contoso 8GB MP3 Player new model M820 Yellow,"Contoso, Ltd",MP4&MP3,Audio,North America,United States
17922,12/24/2018,2018,12,24,Dec,24,15,23,9,Store,SV USB Data Cable E600 Silver,Southridge Video,Computers Accessories,Computers,North America,United States
17923,11/1/2018,2018,11,1,Nov,20,3711,12780,9070,Online,Litware Home Theater System 5.1 Channel M510 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Germany
17925,5/28/2018,2018,5,28,May,13,3585,4129,545,Reseller,Contoso Home Theater System 2.1 Channel M1210 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Asia,China
17926,11/26/2016,2016,11,26,Nov,12,1064,3569,2506,Online,Litware Home Theater System 2.1 Channel E212 Silver,"Litware, Inc.",Home Theater System,TV and Video,Asia,China
17927,2/24/2017,2017,2,24,Feb,4,356,478,123,Store,WWI LCD17W E200 White,Wide World Importers,Monitors,Computers,Europe,France
17930,12/12/2018,2018,12,12,Dec,12,1556,8013,6457,Store,WWI LCD22W M2003 Black,Wide World Importers,Monitors,Computers,North America,United States
17931,5/1/2019,2019,5,1,May,26,106,336,230,Store,Contoso Dual Handset Cordless Phone System  E20 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
17935,9/13/2016,2016,9,13,Sep,9,131,168,38,Reseller,Contoso Car power adapter M90 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,China
17936,10/24/2016,2016,10,24,Oct,12,495,2400,1906,Store,A. Datum Rangefinder Digital Camera X200 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Russia
17937,11/26/2016,2016,11,26,Nov,10,2013,2380,368,Store,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
17938,9/16/2017,2017,9,16,Sep,10,127,199,73,Store,Contoso Battery charger - bike E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
17939,11/8/2018,2018,11,8,Nov,10,2856,4290,1435,Store,Contoso Home Theater System 5.1 Channel M1500 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,Canada
17940,6/23/2018,2018,6,23,Jun,26,497,1292,795,Store,Contoso Carrying Case E312 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Taiwan
17943,10/23/2017,2017,10,23,Oct,10,715,1800,1086,Reseller,Contoso DVD 12-Inch Player Portable M400 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,France
17944,12/5/2017,2017,12,5,Dec,20,67,2940,2874,Online,Proseware Photo Smart All-in-One Printer M380 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Germany
17945,5/21/2018,2018,5,21,May,8,769,1192,424,Online,Proseware Duplex Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Germany
17946,7/29/2016,2016,7,29,Jul,27,217,6349,6132,Reseller,Proseware Slim-Design Fax Machine with Answering System X180 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17948,10/4/2016,2016,10,4,Oct,5,1312,1350,38,Store,Litware Home Theater System 2.1 Channel E211 Silver,"Litware, Inc.",Home Theater System,TV and Video,Europe,United Kingdom
17949,3/15/2017,2017,3,15,Mar,10,2634,4362,1729,Store,"Fabrikam SLR Camera 35"" X358 Blue","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
17950,12/3/2017,2017,12,3,Dec,12,5927,7129,1202,Store,Litware Home Theater System 5.1 Channel M514 Brown,"Litware, Inc.",Home Theater System,TV and Video,North America,Canada
17951,5/24/2019,2019,5,24,May,8,1174,2144,971,Store,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Europe,United Kingdom
17953,6/7/2016,2016,6,7,Jun,8,128,160,33,Store,Contoso Car power adapter M90 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,United Kingdom
17954,6/1/2017,2017,6,1,Jun,8,469,2712,2244,Store,Contoso Home Theater System 5.1 Channel M1520 Black,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Germany
17955,10/5/2017,2017,10,5,Oct,10,1290,2600,1311,Catalog,Contoso DVD 14-Inch Player Portable L100 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
17957,6/15/2016,2016,6,15,Jun,4,646,960,314,Online,Litware Home Theater System 2.1 Channel E212 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Germany
17958,7/8/2016,2016,7,8,Jul,18,2197,3222,1025,Catalog,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
17960,5/8/2017,2017,5,8,May,8,2539,4804,2266,Store,Contoso SLR Camera X145 Blue,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Denmark
17961,5/3/2017,2017,5,3,May,6,50,654,605,Store,Proseware Screen 80in E1010 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Japan
17963,7/20/2018,2018,7,20,Jul,9,127,508,381,Store,SV DVD Player M100 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
17964,2/6/2017,2017,2,6,Feb,4,9,82,74,Store,Contoso 2G MP3 Player E200 Blue,"Contoso, Ltd",MP4&MP3,Audio,Europe,United Kingdom
17965,4/20/2017,2017,4,20,Apr,8,294,325,31,Store,Contoso Expandable 4-Handset Cordless Phone System M206 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,France
17966,1/9/2018,2018,1,9,Jan,9,18,2403,2385,Reseller,Litware Home Theater System 2.1 Channel E211 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,France
17968,3/28/2019,2019,3,28,Mar,10,212,579,368,Catalog,Contoso DVD External DVD Burner M200 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
17970,6/9/2016,2016,6,9,Jun,4,1,445,444,Store,Contoso Screen 85in E085 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Europe,United Kingdom
17971,7/26/2016,2016,7,26,Jul,4,1092,1280,188,Store,"Fabrikam SLR Camera 35"" M358 Gold","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
17972,7/15/2016,2016,7,15,Jul,6,573,796,223,Online,Proseware Screen 85in E1010 White,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Germany
17973,10/17/2016,2016,10,17,Oct,10,182,269,88,Online,Contoso Bright Light battery E20 Pink,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
17976,4/18/2019,2019,4,18,Apr,6,773,1271,498,Store,Contoso DVD Recorder L240 Gold,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
17977,12/8/2016,2016,12,8,Dec,12,166,216,51,Store,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Canada
17978,1/31/2017,2017,1,31,Jan,12,1417,4560,3144,Store,The Phone Company PDA Wifi 4.7-inch L290 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
17979,3/17/2017,2017,3,17,Mar,10,3303,4800,1498,Online,Contoso Home Theater System 4.1 Channel M1420 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
17980,5/6/2017,2017,5,6,May,24,4069,11698,7630,Store,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Desktops,Computers,Europe,Sweden
17981,11/7/2017,2017,11,7,Nov,10,1394,4020,2627,Store,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
17982,1/13/2018,2018,1,13,Jan,9,100,2837,2737,Reseller,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Laptops,Computers,Europe,France
17985,6/24/2016,2016,6,24,Jun,13,2058,16693,14636,Store,WWI Laptop19W X0196 White,Wide World Importers,Laptops,Computers,Asia,Japan
17986,3/15/2017,2017,3,15,Mar,20,640,4380,3741,Online,Proseware Laser Jet All in one X300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
17987,3/2/2017,2017,3,2,Mar,10,2779,3380,602,Online,"A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,China
17989,10/11/2018,2018,10,11,Oct,20,491,2180,1690,Store,Contoso Screen 80in E080 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,United States
17990,2/6/2019,2019,2,6,Feb,12,6528,10402,3875,Reseller,Contoso Home Theater System 7.1 Channel M1700 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
17991,9/21/2016,2016,9,21,Sep,10,1093,1600,508,Store,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
